id,Opened,Closed,Status,ResponsibleAgency,Address,Category,RequestType,Request Details,Source,Supervisor District,Neighborhood,Updated,Point,x,y
1903236,1/16/13,1/19/13,Closed,DPW Ops Queue,"39 MASON ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/18/09 21:14,"[37.783672949399, -122.409242840109]",-122.4092428,37.78367295
1903228,1/16/13,1/19/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and LEAVENWORTH ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/18/09 21:14,"[37.7818633401966, -122.413865509418]",-122.4138655,37.78186334
1903095,1/16/13,1/19/13,Closed,DPW Ops Queue,"1371 BROADWAY, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Nob Hill,1/18/09 20:14,"[37.795901708, -122.419576296]",-122.4195763,37.79590171
1903058,1/16/13,1/17/13,Closed,DPW Ops Queue,"728 ALABAMA ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,1/16/09 7:17,"[37.760045336689, -122.411794172677]",-122.4117942,37.76004534
1902910,1/16/13,1/17/13,Closed,DPW Ops Queue,Intersection of 25TH ST and LUCKY ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,1/16/09 7:17,"[37.7509362479361, -122.413364630104]",-122.4133646,37.75093625
1902528,1/16/13,1/18/13,Closed,DPW Ops Queue,"611 LARKIN ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/17/09 7:15,"[37.783485287185, -122.417632346842]",-122.4176323,37.78348529
1902497,1/16/13,1/18/13,Closed,DPW Ops Queue,"611 LARKIN ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/17/09 7:15,"[37.783485287185, -122.417632346842]",-122.4176323,37.78348529
1902430,1/16/13,1/23/13,Closed,DPW Ops Queue,"11 GROVE ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/22/09 8:13,"[37.778794972294, -122.41505913844]",-122.4150591,37.77879497
1901946,1/16/13,1/17/13,Closed,DPW Ops Queue,"147 MASON ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/16/09 15:19,"[37.784780528804, -122.409466271461]",-122.4094663,37.78478053
1901941,1/16/13,1/20/13,Closed,DPW Ops Queue,"229 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/19/09 10:14,"[37.785166468118, -122.409976941547]",-122.4099769,37.78516647
1901937,1/16/13,1/17/13,Closed,DPW Ops Queue,"324 LARKIN ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/16/09 10:18,"[37.780733307168, -122.416930801352]",-122.4169308,37.78073331
1901931,1/16/13,1/17/13,Closed,DPW Ops Queue,"281 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/16/09 7:17,"[37.785062562453, -122.410796066826]",-122.4107961,37.78506256
1901926,1/16/13,1/18/13,Closed,DPW Ops Queue,Intersection of JONES ST and MCALLISTER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/17/09 7:16,"[37.7811361681091, -122.412024228511]",-122.4120242,37.78113617
1901919,1/16/13,1/17/13,Closed,DPW Ops Queue,"1000 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/16/09 7:17,"[37.782272489326, -122.410365618047]",-122.4103656,37.78227249
1901912,1/16/13,1/18/13,Closed,DPW Ops Queue,"441 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/17/09 7:15,"[37.784717031767, -122.413451173176]",-122.4134512,37.78471703
1901801,1/16/13,1/17/13,Closed,DPW Ops Queue,Intersection of HOWARD ST and RUSS ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,1/16/09 10:18,"[37.7788607250672, -122.408271534865]",-122.4082715,37.77886073
1901757,1/16/13,1/17/13,Closed,DPW Ops Queue,"1800 BRYANT ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Mission,1/16/09 12:17,"[37.764267490542, -122.410429159308]",-122.4104292,37.76426749
1901529,1/16/13,1/17/13,Closed,DPW Ops Queue,"333 KEARNY ST, SAN FRANCISCO, CA, 94108",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Chinatown,1/16/09 15:19,"[37.791064853511, -122.40416277474]",-122.4041628,37.79106485
1901302,1/16/13,1/17/13,Closed,DPW Ops Queue,Intersection of HOWARD ST and RUSS ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,1/16/09 10:18,"[37.7788607250672, -122.408271534865]",-122.4082715,37.77886073
1901130,1/16/13,2/2/13,Closed,DPW Ops Queue,"1478 PAGE ST, SAN FRANCISCO, CA, 94117",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Haight Ashbury,2/1/09 12:14,"[37.771244112461, -122.445169299602]",-122.4451693,37.77124411
1899739,1/15/13,1/19/13,Closed,DPW Ops Queue,"1044 HOWARD ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,1/18/09 20:14,"[37.779101963, -122.408387442]",-122.4083874,37.77910196
1899409,1/15/13,1/19/13,Closed,DPW Ops Queue,"340 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/18/09 20:16,"[37.783895368844, -122.413327146913]",-122.4133271,37.78389537
1899398,1/15/13,1/19/13,Closed,DPW Ops Queue,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/18/09 20:14,"[37.7817591427414, -122.414683078848]",-122.4146831,37.78175914
1899390,1/15/13,1/19/13,Closed,DPW Ops Queue,"333 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/18/09 20:16,"[37.785376441527, -122.411270737039]",-122.4112707,37.78537644
1899374,1/15/13,1/19/13,Closed,DPW Ops Queue,"550 LARKIN ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/18/09 20:14,"[37.782862609101, -122.417367330191]",-122.4173673,37.78286261
1899363,1/15/13,1/19/13,Closed,DPW Ops Queue,"Tenderloin Recreation Center,  570 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/18/09 20:14,"[37.784820978, -122.415403]",-122.415403,37.78482098
1898530,1/15/13,1/17/13,Closed,DPW Ops Queue,"702 15TH ST, SAN FRANCISCO, CA, 94103",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,10,Mission,1/16/09 12:17,"[37.767189421, -122.407726709]",-122.4077267,37.76718942
1898156,1/15/13,1/15/13,Closed,DPW Ops Queue,Intersection of HOWARD ST and RUSS ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,1/14/09 17:16,"[37.7788607250672, -122.408271534865]",-122.4082715,37.77886073
1898155,1/15/13,1/16/13,Closed,DPW Ops Queue,"148 TAYLOR ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:24,"[37.783935954, -122.410660999]",-122.410661,37.78393595
1897882,1/15/13,1/16/13,Closed,DPW Ops Queue,"50 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 6:17,"[37.782250073344, -122.411268611995]",-122.4112686,37.78225007
1897875,1/15/13,1/16/13,Closed,DPW Ops Queue,Intersection of OFARRELL ST and SHANNON ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:24,"[37.7858929127475, -122.412147392916]",-122.4121474,37.78589291
1897869,1/15/13,1/16/13,Closed,DPW Ops Queue,"201 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:25,"[37.785222414975, -122.4095358731]",-122.4095359,37.78522241
1897864,1/15/13,1/16/13,Closed,DPW Ops Queue,"730 LARKIN ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:24,"[37.784676703128, -122.417728752511]",-122.4177288,37.7846767
1897855,1/15/13,1/16/13,Closed,DPW Ops Queue,"241 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 6:17,"[37.783379646864, -122.412556038898]",-122.412556,37.78337965
1897843,1/15/13,1/16/13,Closed,DPW Ops Queue,"245 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:24,"[37.783205831268, -122.414206995933]",-122.414207,37.78320583
1897666,1/15/13,1/16/13,Closed,DPW Ops Queue,"213 SANCHEZ ST, SAN FRANCISCO, CA, 94114",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Castro/Upper Market,1/15/09 11:18,"[37.765523528, -122.43063049]",-122.4306305,37.76552353
1897580,1/15/13,1/16/13,Closed,DPW Ops Queue,Intersection of BANNAN PL and UNION ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,North Beach,1/15/09 15:19,"[37.8006002508581, -122.407898342354]",-122.4078983,37.80060025
1897359,1/15/13,1/16/13,Closed,DPW Ops Queue,Intersection of 14TH ST and GUERRERO ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Mission,1/15/09 11:18,"[37.7680065178397, -122.424411705868]",-122.4244117,37.76800652
1897161,1/15/13,1/16/13,Closed,DPW Ops Queue,Intersection of BREEN PL and MCALLISTER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:23,"[37.7806150407705, -122.416137978855]",-122.416138,37.78061504
1897083,1/15/13,1/16/13,Closed,DPW Ops Queue,Intersection of FILBERT ST and SCOTLAND ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Russian Hill,1/15/09 15:19,"[37.801008741, -122.412306816]",-122.4123068,37.80100874
1896940,1/15/13,1/16/13,Closed,DPW Ops Queue,"25 LUSK ST, SAN FRANCISCO, CA, 94107",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,South of Market,1/15/09 7:23,"[37.778525238, -122.394311272]",-122.3943113,37.77852524
1896881,1/15/13,1/17/13,Closed,DPW Ops Queue,"554 ROCKDALE DR, SAN FRANCISCO, CA, 94127",Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,7,West of Twin Peaks,1/16/09 7:16,"[37.740210212, -122.449502745]",-122.4495027,37.74021021
1895552,1/14/13,1/15/13,Closed,DPW Ops Queue,"3462 17TH ST, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Mission,1/14/09 7:19,"[37.763271698739, -122.423150451345]",-122.4231505,37.7632717
1895394,1/14/13,1/16/13,Closed,DPW Ops Queue,Intersection of MARKET ST and ROSE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,South of Market,1/15/09 20:17,"[37.7737748502413, -122.421089462665]",-122.4210895,37.77377485
1894823,1/14/13,1/16/13,Closed,DPW Ops Queue,"1520 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Downtown/Civic Center,1/15/09 20:17,"[37.775029284365, -122.419580702347]",-122.4195807,37.77502928
1894692,1/14/13,1/16/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and LARKIN ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:16,"[37.7814474571377, -122.417145488395]",-122.4171455,37.78144746
1894683,1/14/13,1/16/13,Closed,DPW Ops Queue,Intersection of GOLDEN GATE AVE and LARKIN ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:17,"[37.7814474571377, -122.417145488395]",-122.4171455,37.78144746
1894674,1/14/13,1/16/13,Closed,DPW Ops Queue,"78 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:17,"[37.781461191772, -122.413714253065]",-122.4137143,37.78146119
1894666,1/14/13,1/16/13,Closed,DPW Ops Queue," 238 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:17,"[37.784113014062, -122.41161094673]",-122.4116109,37.78411301
1894656,1/14/13,1/16/13,Closed,DPW Ops Queue,"Father Alfred E. Boeddeker Park,  295 EDDY ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:23,"[37.784395372, -122.4120589]",-122.4120589,37.78439537
1894649,1/14/13,1/16/13,Closed,DPW Ops Queue,"  44 MCALLISTER ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:17,"[37.781082696959, -122.412885115952]",-122.4128851,37.7810827
1894636,1/14/13,1/16/13,Closed,DPW Ops Queue," 275 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:17,"[37.782794751988, -122.413615515404]",-122.4136155,37.78279475
1894451,1/14/13,1/16/13,Closed,DPW Ops Queue,Intersection of 2ND ST and TEHAMA ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Financial District,1/15/09 20:16,"[37.7863385950627, -122.397704566464]",-122.3977046,37.7863386
1893946,1/14/13,1/15/13,Closed,DPW Ops Queue,"51 SANCHEZ ST, SAN FRANCISCO, CA, 94114",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,8,Castro/Upper Market,1/14/09 7:18,"[37.768423275, -122.430910021]",-122.43091,37.76842328
1893737,1/14/13,,Open,DPW - Bureau of Street Environmental Services - G,Intersection of GOETTINGEN ST and OLMSTEAD ST,Street and Sidewalk Cleaning,Illegal_Dumping,Human_waste_or_urine,Voice In,9,Visitacion Valley,1/14/09 13:22,"[37.7220635626166, -122.404565475179]",-122.4045655,37.72206356
1893004,1/14/13,1/15/13,Closed,DPW Ops Queue,Intersection of LEAVENWORTH ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/14/09 8:24,"[37.7827945054955, -122.414053905579]",-122.4140539,37.78279451
1892995,1/14/13,1/15/13,Closed,DPW Ops Queue,"1066 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/14/09 9:18,"[37.781583698698, -122.411283388018]",-122.4112834,37.7815837
1892994,1/14/13,1/16/13,Closed,DPW Ops Queue,"1350 VAN NESS AVE, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,Downtown/Civic Center,1/15/09 0:19,"[37.788294253, -122.421542958]",-122.421543,37.78829425
1892990,1/14/13,1/15/13,Closed,DPW Ops Queue,"1000 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/14/09 8:24,"[37.782272489326, -122.410365618047]",-122.4103656,37.78227249
1892981,1/14/13,1/15/13,Closed,DPW Ops Queue," 424 ELLIS ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/14/09 8:24,"[37.784857715973, -122.413220048993]",-122.41322,37.78485772
1892767,1/14/13,1/16/13,Closed,DPW Ops Queue,"286 GREEN ST, SAN FRANCISCO, CA, 94133",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,3,North Beach,1/15/09 0:19,"[37.800322775, -122.403975514]",-122.4039755,37.80032278
1892315,1/14/13,1/15/13,Closed,DPW Ops Queue,"28 2ND ST, SAN FRANCISCO, CA, 94105",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Financial District,1/14/09 8:23,"[37.788869295838, -122.400977502847]",-122.4009775,37.7888693
1892263,1/14/13,2/2/13,Closed,DPW Ops Queue,"1325 IRVING ST, SAN FRANCISCO, CA, 94122",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,5,Inner Sunset,2/1/09 11:14,"[37.763526463, -122.472162898]",-122.4721629,37.76352646
1891852,1/13/13,1/16/13,Closed,DPW Ops Queue,"934 MARKET ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:22,"[37.783566334499, -122.408773115023]",-122.4087731,37.78356633
1891481,1/13/13,1/15/13,Closed,DPW Ops Queue,"1578 TREAT AVE, SAN FRANCISCO, CA, 94110",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,9,Bernal Heights,1/14/09 8:23,"[37.745473082, -122.412693638]",-122.4126936,37.74547308
1890479,1/13/13,1/16/13,Closed,DPW Ops Queue,"434 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:16,"[37.784995356944, -122.414428461501]",-122.4144285,37.78499536
1890473,1/13/13,1/16/13,Closed,DPW Ops Queue,Intersection of CONTINUUM WAY and GOLDEN GATE AVE,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:16,"[37.7817591427414, -122.414683078848]",-122.4146831,37.78175914
1890462,1/13/13,1/16/13,Closed,DPW Ops Queue,Intersection of HYDE ST and MCALLISTER ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:16,"[37.7807190524428, -122.415315573689]",-122.4153156,37.78071905
1890458,1/13/13,1/16/13,Closed,DPW Ops Queue,"241 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:16,"[37.783379646864, -122.412556038898]",-122.412556,37.78337965
1890455,1/13/13,1/16/13,Closed,DPW Ops Queue,"86 GOLDEN GATE AVE, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:16,"[37.782163508223, -122.411947597873]",-122.4119476,37.78216351
1890450,1/13/13,1/14/13,Closed,DPW Ops Queue,"16 TURK ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/13/09 15:18,"[37.783448209881, -122.409199868972]",-122.4091999,37.78344821
1890132,1/13/13,1/16/13,Closed,DPW Ops Queue,Intersection of ADA CT and OFARRELL ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:15,"[37.7854497254799, -122.415673981011]",-122.415674,37.78544973
1889737,1/13/13,1/15/13,Closed,DPW Ops Queue,Intersection of 15TH ST and WIESE ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Twitter,9,Mission,1/14/09 8:21,"[37.766624564128, -122.42063775083]",-122.4206378,37.76662456
1889643,1/13/13,1/16/13,Closed,DPW Ops Queue,"Tenderloin Recreation Center,  570 ELLIS ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 7:22,"[37.784820978, -122.415403]",-122.415403,37.78482098
1889635,1/13/13,1/14/13,Closed,DPW Ops Queue,"631 OFARRELL ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/13/09 15:18,"[37.785475102303, -122.415028811916]",-122.4150288,37.7854751
1889631,1/13/13,1/14/13,Closed,DPW Ops Queue,Intersection of TAYLOR ST and TURK ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/13/09 15:18,"[37.7832142923006, -122.410764953722]",-122.410765,37.78321429
1889625,1/13/13,1/14/13,Closed,DPW Ops Queue,"415 OFARRELL ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/13/09 15:19,"[37.785739232, -122.411766514]",-122.4117665,37.78573923
1888083,1/12/13,1/16/13,Closed,DPW Ops Queue,"417 HYDE ST, SAN FRANCISCO, CA, 94109",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:15,"[37.78461020179, -122.41617455085]",-122.4161746,37.7846102
1888076,1/12/13,1/16/13,Closed,DPW Ops Queue,"333 JONES ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/15/09 20:15,"[37.784238536158, -122.412726585363]",-122.4127266,37.78423854
1888070,1/12/13,1/14/13,Closed,DPW Ops Queue,Intersection of OFARRELL ST and SHANNON ST,Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/13/09 21:16,"[37.7858929127475, -122.412147392916]",-122.4121474,37.78589291
1888063,1/12/13,1/14/13,Closed,DPW Ops Queue,"434 LEAVENWORTH ST, SAN FRANCISCO, CA, 94102",Street and Sidewalk Cleaning,Sidewalk_Cleaning,Human_waste_or_urine,Voice In,6,Downtown/Civic Center,1/13/09 21:17,"[37.784995356944, -122.414428461501]",-122.4144285,37.78499536
